"Path","ParseErrors","ForbiddenCount","Forbidden","ErrorText"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_operation_ui_runs\VRN_FINAL_CONTROL_CENTER_V061575_20260524_015643\Invoke_VRN_Production_ReadOnly_Launcher_v061575.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_operation_ui_runs\VRN_FINAL_INTEGRATION_GOVERNANCE_SEAL_V0615703_20260523_233330\Invoke_VRN_ReadOnly_Ops_Launcher_v0615703.ps1","1","0","","L14:247 Missing expression after ','."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_operation_ui_runs\VRN_FINAL_PRODUCTION_LOCK_REGISTRY_V061573_20260524_001242\Invoke_VRN_Final_ReadOnly_Ops_Launcher_v061573.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_operation_ui_runs\VRN_REAL_COMMIT_ARGFIX_BACKUP_POSTCHECK_V0615711_20260523_234815\Rollback_VRN_Real_Commit_v0615711.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_stage_ledger_safe_activation_runs\RUN_20260531_201209\VRN_TargetedRetest_Todo.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VDF_Launch_Master.ps1","3","1","Remove-Item","L11:23 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L12:23 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L13:24 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_FusionEngine.ps1","85","1","Remove-Item","L246:53 Missing closing ')' in expression. | L247:13 Unexpected token '-Suggestion' in expression or statement. | L247:24 Missing ')' in method call. | L247:25 Unexpected token '""補上 # [VIA:ANCHOR:$aid`:END]""' in expression or statement. | L239:36 Missing closing '}' in statement block or type definition. | L203:37 Missing closing '}' in statement block or type definition. | L249:71 Unexpected token ')' in expression or statement. | L249:72 Unexpected token ')' in expression or statement. | L250:5 Unexpected token '}' in expression or statement. | L256:64 Missing closing ')' in expression. | L257:13 Unexpected token '-Suggestion' in expression or statement. | L257:24 Missing ')' in method call. | L257:25 Unexpected token '""在 AI 撰寫區頂部加入完整的 MODULE_SPEC。""' in expression or statement. | L253:53 Missing closing '}' in statement block or type definition. | L258:70 Unexpected token ')' in expression or statement. | L258:71 Unexpected token ')' in expression or statement. | L259:5 Unexpected token '}' in expression or statement. | L270:79 Missing closing ')' in expression. | L271:29 Unexpected token '-Suggestion' in expression or statement. | L271:40 Missing ')' in method call. | L271:41 Unexpected token '""在 MODULE_SPEC 內加入 '# $($sf.F): <值>'""' in expression or statement. | L266:57 Missing closing '}' in statement block or type definition. | L265:54 Missing closing '}' in statement block or type definition. | L264:85 Missing closing '}' in statement block or type definition. | L261:45 Missing closing '}' in statement block or type definition. | L259:12 Missing closing '}' in statement block or type definition. | L272:92 Unexpected token ')' in expression or statement. | L272:93 Unexpected token ')' in expression or statement. | L273:21 Unexpected token '}' in expression or statement. | L274:17 Unexpected token '}' in expression or statement. | L276:13 Unexpected token '}' in expression or statement. | L280:9 Unexpected token '}' in expression or statement. | L281:5 Unexpected token '}' in expression or statement. | L303:104 Missing closing ')' in expression. | L304:25 Unexpected token '-Suggestion' in expression or statement. | L304:36 Missing ')' in method call. | L304:37 Unexpected token '(' in expression or statement. | L294:40 Missing closing '}' in statement block or type definition. | L293:50 Missing closing '}' in statement block or type definition. | L291:45 Missing closing '}' in statement block or type definition. | L284:25 Missing closing '}' in statement block or type definition. | L306:122 Unexpected token ')' in expression or statement. | L306:123 Unexpected token ')' in expression or statement. | L308:17 Unexpected token '}' in expression or statement. | L309:13 Unexpected token '}' in expression or statement. | L310:9 Unexpected token '}' in expression or statement. | L314:84 Missing closing ')' in expression. | L315:17 Unexpected token '-AutoFixable' in expression or statement. | L315:29 Missing ')' in method call. | L315:30 Unexpected token '$false' in expression or statement. | L315:37 Unexpected token '-AINextInfo' in expression or statement. | L315:49 Unexpected token '""沒有 def。A04 要求 ≥1 個函式。""' in expression or statement. | L311:32 Missing closing '}' in statement block or type definition. | L315:72 Unexpected token ')' in expression or statement. | L315:73 Unexpected token ')' in expression or statement. | L316:9 Unexpected token '}' in expression or statement. | L317:5 Unexpected token '}' in expression or statement. | L329:51 Missing closing ')' in expression. | L330:25 Unexpected token '-Suggestion' in expression or statement. | L330:36 Missing ')' in method call. | L330:37 Unexpected token '""人工審查 '$cmd'，合併前確認必要性。""' in expression or statement. | L324:54 Missing closing '}' in statement block or type definition. | L323:54 Missing closing '}' in statement block or type definition. | L321:45 Missing closing '}' in statement block or type definition. | L320:25 Missing closing '}' in statement block or type definition. | L331:87 Unexpected token ')' in expression or statement. | L331:88 Unexpected token ')' in expression or statement. | L333:17 Unexpected token '}' in expression or statement. | L334:13 Unexpected token '}' in expression or statement. | L335:9 Unexpected token '}' in expression or statement. | L336:5 Unexpected token '}' in expression or statement. | L337:1 Unexpected token '}' in expression or statement. | L381:97 Missing closing ')' in expression. | L382:17 Unexpected token '-Suggestion' in expression or statement. | L382:28 Missing ')' in method call. | L382:29 Unexpected token '""修正 L$ln 的 PS 語法錯誤。常見：括號未閉合、param block 錯誤。""' in expression or statement. | L375:30 Missing closing '}' in statement block or type definition. | L371:9 Missing closing '}' in statement block or type definition. | L383:119 The Try statement is missing its Catch or Finally block. | L348:30 Missing closing '}' in statement block or type definition. | L383:119 Unexpected token ')' in expression or statement. | L383:120 Unexpected token ')' in expression or statement. | L384:9 Unexpected token '}' in expression or statement. | L387:5 Unexpected token '}' in expression or statement. | L402:1 Unexpected token '}' in expression or statement."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_Integrated_Supreme_v1_r2.ps1","11","1","Remove-Item","L195:9 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L25:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L26:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L27:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L28:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L29:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L33:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L36:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L37:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L38:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L313:9 Expression is not allowed in a Using expression."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_LibRegistry_Install_v2.ps1","3","1","Remove-Item","L13:27 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L14:27 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L15:27 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\repair_20260416_005655\backup\VIA_QuadEngine_Supreme.ps1","3","1","Remove-Item","L354:44 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1136:126 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1218:29 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VDF_Launch_Master.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_FusionEngine.ps1","85","1","Remove-Item","L244:53 Missing closing ')' in expression. | L245:13 Unexpected token '-Suggestion' in expression or statement. | L245:24 Missing ')' in method call. | L245:25 Unexpected token '""補上 # [VIA:ANCHOR:$aid`:END]""' in expression or statement. | L237:36 Missing closing '}' in statement block or type definition. | L201:37 Missing closing '}' in statement block or type definition. | L247:71 Unexpected token ')' in expression or statement. | L247:72 Unexpected token ')' in expression or statement. | L248:5 Unexpected token '}' in expression or statement. | L254:64 Missing closing ')' in expression. | L255:13 Unexpected token '-Suggestion' in expression or statement. | L255:24 Missing ')' in method call. | L255:25 Unexpected token '""在 AI 撰寫區頂部加入完整的 MODULE_SPEC。""' in expression or statement. | L251:53 Missing closing '}' in statement block or type definition. | L256:70 Unexpected token ')' in expression or statement. | L256:71 Unexpected token ')' in expression or statement. | L257:5 Unexpected token '}' in expression or statement. | L268:79 Missing closing ')' in expression. | L269:29 Unexpected token '-Suggestion' in expression or statement. | L269:40 Missing ')' in method call. | L269:41 Unexpected token '""在 MODULE_SPEC 內加入 '# $($sf.F): <值>'""' in expression or statement. | L264:57 Missing closing '}' in statement block or type definition. | L263:54 Missing closing '}' in statement block or type definition. | L262:85 Missing closing '}' in statement block or type definition. | L259:45 Missing closing '}' in statement block or type definition. | L257:12 Missing closing '}' in statement block or type definition. | L270:92 Unexpected token ')' in expression or statement. | L270:93 Unexpected token ')' in expression or statement. | L271:21 Unexpected token '}' in expression or statement. | L272:17 Unexpected token '}' in expression or statement. | L274:13 Unexpected token '}' in expression or statement. | L278:9 Unexpected token '}' in expression or statement. | L279:5 Unexpected token '}' in expression or statement. | L301:104 Missing closing ')' in expression. | L302:25 Unexpected token '-Suggestion' in expression or statement. | L302:36 Missing ')' in method call. | L302:37 Unexpected token '(' in expression or statement. | L292:40 Missing closing '}' in statement block or type definition. | L291:50 Missing closing '}' in statement block or type definition. | L289:45 Missing closing '}' in statement block or type definition. | L282:25 Missing closing '}' in statement block or type definition. | L304:122 Unexpected token ')' in expression or statement. | L304:123 Unexpected token ')' in expression or statement. | L306:17 Unexpected token '}' in expression or statement. | L307:13 Unexpected token '}' in expression or statement. | L308:9 Unexpected token '}' in expression or statement. | L312:84 Missing closing ')' in expression. | L313:17 Unexpected token '-AutoFixable' in expression or statement. | L313:29 Missing ')' in method call. | L313:30 Unexpected token '$false' in expression or statement. | L313:37 Unexpected token '-AINextInfo' in expression or statement. | L313:49 Unexpected token '""沒有 def。A04 要求 ≥1 個函式。""' in expression or statement. | L309:32 Missing closing '}' in statement block or type definition. | L313:72 Unexpected token ')' in expression or statement. | L313:73 Unexpected token ')' in expression or statement. | L314:9 Unexpected token '}' in expression or statement. | L315:5 Unexpected token '}' in expression or statement. | L327:51 Missing closing ')' in expression. | L328:25 Unexpected token '-Suggestion' in expression or statement. | L328:36 Missing ')' in method call. | L328:37 Unexpected token '""人工審查 '$cmd'，合併前確認必要性。""' in expression or statement. | L322:54 Missing closing '}' in statement block or type definition. | L321:54 Missing closing '}' in statement block or type definition. | L319:45 Missing closing '}' in statement block or type definition. | L318:25 Missing closing '}' in statement block or type definition. | L329:87 Unexpected token ')' in expression or statement. | L329:88 Unexpected token ')' in expression or statement. | L331:17 Unexpected token '}' in expression or statement. | L332:13 Unexpected token '}' in expression or statement. | L333:9 Unexpected token '}' in expression or statement. | L334:5 Unexpected token '}' in expression or statement. | L335:1 Unexpected token '}' in expression or statement. | L379:97 Missing closing ')' in expression. | L380:17 Unexpected token '-Suggestion' in expression or statement. | L380:28 Missing ')' in method call. | L380:29 Unexpected token '""修正 L$ln 的 PS 語法錯誤。常見：括號未閉合、param block 錯誤。""' in expression or statement. | L373:30 Missing closing '}' in statement block or type definition. | L369:9 Missing closing '}' in statement block or type definition. | L381:119 The Try statement is missing its Catch or Finally block. | L346:30 Missing closing '}' in statement block or type definition. | L381:119 Unexpected token ')' in expression or statement. | L381:120 Unexpected token ')' in expression or statement. | L382:9 Unexpected token '}' in expression or statement. | L385:5 Unexpected token '}' in expression or statement. | L400:1 Unexpected token '}' in expression or statement."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_Integrated_Supreme_v1_r2.ps1","2","1","Remove-Item","L193:9 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L311:9 Expression is not allowed in a Using expression."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_LibRegistry_Install_v2.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_runs\run_20260415_201636\backup\VIA_QuadEngine_Supreme.ps1","3","1","Remove-Item","L352:44 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1134:126 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1216:29 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_VIA_SSOT_Step2_20260517_204514\VIA_SSOT_PanoramicAugmenter_v2.backup.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_VIA_SSOT_Step2_20260517_204514\VIA_SSOT_PanoramicAugmenter_v2.work.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_VIA_SSOT_Step2_20260517_204637\VIA_SSOT_PanoramicAugmenter_v2.backup.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_VIA_SSOT_Step2_20260517_204637\VIA_SSOT_PanoramicAugmenter_v2.work.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-ALL - 複製.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-ALL.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-FinishProject-SafeFast - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-FinishProject-SafeFast.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-PanoramaHardGateSafeFix - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-PanoramaHardGateSafeFix.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-SupportiveHardGate - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VIA-SupportiveHardGate.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Guarded-Entry-v217 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Guarded-Entry-v217.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-MQ-NoOCR-Staging-v222 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-PURE-NOHANG-v2192 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-PURE-NOHANG-v2192.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Resonance-NOHANG-v2191 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Resonance-NOHANG-v2191.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-SafePrecheck-v216 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-SafePrecheck-v216.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Supportive-TriPass-v224 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-Supportive-TriPass-v224.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-VisualLock-NOHANG-v2193 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\Invoke-VRN-VisualLock-NOHANG-v2193.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_ENV_PARTITION_v2 - 複製.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_ENV_PARTITION_v2.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_LL34_Append.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_SSOT_PanoramicAugmenter_v2 - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_SSOT_PanoramicAugmenter_v2.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_Supportive_HardGate_Seal - 複製.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIA_Supportive_HardGate_Seal.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\_supportive_module_reorg_runs\RUN_20260602_111140\backup_before_move\VIS_VRN_InstallHealth_Precheck_v0216.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_182205_VRN_GO_PARAMBLOCK_V112\VRN_GO_DIRECT_DRY_COMMAND_v1_0_12.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\output\_route_lock_runs\RUN_20260525_203219_VRN_TRIFLOW_SYNC_V124\VRN_ACTIVATION_RUNNER_BLUEPRINT_v1_0_24.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_tool_integration\VRN_TOOL_INTEGRATION_ADAPTER_20260609_021412\adapter\Invoke-VRN-ToolIntegrationAdapter.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL189_run_vrn_boot_purge_temp_first__MODULE__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL190_run_vrn_boot_purge_temp_first__REPORT__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL191_VRN-AllInOne__MODULE__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL192_run_vrn_summary__REPORT__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL193_run_vrn__REPORT__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL194_run_vrn__MODULE__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_verified_modules\VRN_VERIFIED_MODULES_20260609_002934\numbered_modules\VRN_MDL195_run_vrn_summary__MODULE__v0_0.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VeritasGlyphForge_Supreme_AllInOne (4).ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\vgf_mdl_001_supreme_v_2_one_paste.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\vgf_mdl_005_one_paste_power_shell_launcher_ultra.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_Launcher.ps1","2","1","Remove-Item","L13:26 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L14:26 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_v3.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VGF_Supreme_v4.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\entrypoint\VIA_QuadEngine_Supreme.ps1","3","1","Remove-Item","L352:44 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1134:126 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name. | L1216:29 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\module\VGF_Accel_Panorama_v4.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\module\VIA_PSCore.psm1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\module\VIA_PSCore_DEMO.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VGF_Fix_And_Install.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VGF_Fix_Rembg (1).ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ops\VIA_VEGN_Deploy_v1.ps1","1","1","Remove-Item","L826:26 Variable reference is not valid. ':' was not followed by a valid variable name character. Consider using ${} to delimit the name."
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052338\03_bundle\ui\VGF_Panorama_Locked_v2.ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\VeritasGlyphForge_Supreme_AllInOne (4).ps1","0","1","Remove-Item",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\vgf_mdl_001_supreme_v_2_one_paste.ps1","0","0","",""
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vgf_unified_runs\VGF_SUPREME_20260419_052608\03_bundle\entrypoint\vgf_mdl_005_one_paste_power_shell_launcher_ultra.ps1","0","0","",""
